"brand_name","model_name","condition_name","grade_name","gb_spec_name","colour_name","network_name"
"Blackberry","CURVE 8520 - QWERTY","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","CURVE 8520 - QWERTY","Non-working","Grade D","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Power On Tested-Good LCD","Grade B - Good Condition","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Brand New","Brand New","Not Applicable","Black","O2"
"Blackberry","CURVE 8520 - QWERTY","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Damaged"
"Blackberry","CURVE 8520 - QWERTY","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Damaged"
"Blackberry","CURVE 8520 - QWERTY","Working - Minor Issue","Grade D","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8520 - QWERTY","Non-working - Need Battery","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8520 - QWERTY","Working","Grade D","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8520 - QWERTY","Working - Minor Issue","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8520 - QWERTY","Working - Need Battery","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8520 - QWERTY","Working","Grade D","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8520 - QWERTY","Working","Grade D","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Non-working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","BER","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 8900","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Non-working - DeBrand","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - AZERTY","Working - Minor Issue","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Non-working - Need Repair - Software","Grade B - Good Condition","Not Applicable","Black","Vodafone"
"Blackberry","CURVE 8900 - QWERTY","Working","Grade C - Acceptable Condition","16GB","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Vodafone"
"Blackberry","CURVE 8900 - QWERTY","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 8900 - QWERTY","Working","Grade D","Not Applicable","Black","EE Network"
"Blackberry","CURVE 9220 - QWERTY","BER","Unknown","512MB","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Power On Tested-Good LCD","Grade D","512MB","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Working","Grade C - Acceptable Condition","512MB","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Power On Tested-Good LCD","Grade C - Acceptable Condition","512MB","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Working","Grade C - Acceptable Condition","512MB","Black","UK Unlocked Only"
"Blackberry","CURVE 9220 - QWERTY","Working","Grade D","512MB","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Working - Minor Issue","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Working","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Non-working","Unknown","Not Applicable","Black","NOS-Portugal"
"Blackberry","CURVE 9220 - QWERTY","Non-working - DeBrand","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Non-working - DeBrand","Unknown","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9220 - QWERTY","Working – Minor Screen Burn","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Grey","Unlocked"
"Blackberry","Curve 9300","Brand New","Brand New","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","BER","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Aqua","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","Curve 9300","Power On Tested-Good LCD","Grade C - Acceptable Condition","Not Applicable","Black","EE Network"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","BER","Not Graded","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","Curve 9300","Working","Grade C - Acceptable Condition","Not Applicable","Black","Vodafone"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Minor Issue","Grade B - Good Condition","Not Applicable","shimmery WHITE","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Minor Issue","Grade C - Acceptable Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Non-working - Need Repair - Software","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","BER","Grade D","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Insurance Grade","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade B - Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Minor Issue","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Minor Issue","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Good LCD","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Minor Issue","Grade C - Acceptable Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Minor Issue","Grade B - Good Condition","Not Applicable","Black","UK Unlocked Only"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Power On Tested-Broken LCD","Unknown","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Brand New","Insurance Grade","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","Black","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working","Grade A - Very Good Condition","Not Applicable","White","Unlocked"
"Blackberry","CURVE 9300 - AZERTY","Working - Need Battery","Grade B - Good Condition","Not Applicable","White","Unlocked"
